kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
11854061,K08230.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1,0,0,0,504.88419,2.10E-02,-2.10E-02,357.6471,2.58E-02,-2.58E-02,1.26,6.912,-0.128,20.18,1.7,-1.7,5.06E+03,3.96E+02,-3.96E+02,25.19,2.00E+00,-2.23E+00,157,,,0.14,0.05,-0.03,15.9,4,q1_q17_dr25_tce,4559,143,-143,4.612,0.056,-0.024,0.655,0.052,-0.058,285.73474,50.124962,15.588
11868122,K08231.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,384.92275,3.98E-02,-3.98E-02,238.6778,6.76E-02,-6.76E-02,0.288,0.131,-0.288,9.98,2.6,-2.6,1.85E+02,3.03E+01,-3.03E+01,1.64,4.90E-01,-5.00E-01,298,,,1.87,1.74,-1.07,7.2,1,q1_q17_dr25_tce,6070,199,-199,4.186,0.351,-0.189,1.191,0.359,-0.359,293.96844,50.178219,13.889
11872364,K08232.01,,CANDIDATE,CANDIDATE,0.492,0,0,0,0,189.183958,4.21E-03,-4.21E-03,132.3331,1.69E-02,-1.69E-02,0.68,0.062,-0.488,6.829,0.634,-0.634,1.01E+03,1.12E+02,-1.12E+02,3.31,9.50E-01,-5.90E-01,312,,,2.23,1.98,-0.89,11.2,6,q1_q17_dr25_tce,5573,182,-166,4.382,0.158,-0.193,0.981,0.283,-0.174,295.86533,50.13348,15.053
10471243,K08019.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.93376131,1.43E-05,-1.43E-05,132.4342,1.56E-02,-1.56E-02,0.312,0.167,-0.312,3.747,0.452,-0.452,5.56E+01,6.70E+00,-6.70E+00,0.61,1.40E-01,-5.00E-02,1682,,,1891.81,1305.24,-449.54,10.5,1,q1_q17_dr25_tce,5665,152,-152,4.568,0.04,-0.16,0.82,0.191,-0.064,292.22083,47.635689,15.529
10471296,K08020.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.93377253,1.21E-05,-1.21E-05,132.429,1.16E-02,-1.16E-02,0.004,0.455,-0.004,2.544,0.335,-0.335,3.00E+01,4.20E+00,-4.20E+00,0.43,9.00E-02,-4.00E-02,1644,,,1734.32,1032.96,-452.78,8.4,1,q1_q17_dr25_tce,5595,152,-152,4.581,0.036,-0.135,0.796,0.157,-0.073,292.24588,47.63343,14.644
10535886,K08021.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.93376021,1.33E-05,-1.33E-05,132.4413,1.12E-02,-1.12E-02,0.297,0.176,-0.297,3.182,0.36,-0.36,5.65E+01,7.30E+00,-7.30E+00,0.4,2.00E-02,-2.00E-02,1019,,,253.97,32.47,-34.58,9.5,1,q1_q17_dr25_tce,3885,50,-46,4.71,0.028,-0.016,0.54,0.019,-0.026,292.17847,47.750751,15.446
10535897,K08022.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.93372008,1.26E-05,-1.26E-05,131.544,1.18E-02,-1.18E-02,0.413,0.053,-0.413,2.591,0.394,-0.394,1.70E+01,2.80E+00,-2.80E+00,0.41,1.30E-01,-4.00E-02,1990,,,3704.01,3308.99,-1133.17,7.9,1,q1_q17_dr25_tce,6221,169,-206,4.452,0.067,-0.216,0.983,0.299,-0.107,292.18378,47.722832,13.793
10535926,K08023.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.93373591,1.34E-05,-1.34E-05,132.46,1.31E-02,-1.31E-02,0.21,0.269,-0.21,4.517,0.363,-0.363,3.51E+01,4.30E+00,-4.30E+00,0.57,1.70E-01,-7.00E-02,1904,,,3116.05,2800.26,-1016.28,10.8,1,q1_q17_dr25_tce,6028,163,-199,4.47,0.067,-0.202,0.95,0.291,-0.116,292.19623,47.76659,14.92
10535991,K08024.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.93374911,1.75E-05,-1.75E-05,132.4534,1.79E-02,-1.79E-02,0.505,0.005,-0.471,3.504,0.432,-0.432,5.78E+01,8.70E+00,-8.70E+00,0.66,1.90E-01,-6.00E-02,1793,,,2442.7,1992.85,-660.15,8.4,1,q1_q17_dr25_tce,5978,161,-179,4.554,0.036,-0.192,0.846,0.235,-0.078,292.2276,47.746262,15.767
10536177,K08025.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.93372261,2.05E-05,-2.05E-05,131.5423,2.17E-02,-2.17E-02,0.534,0.458,-0.314,3.052,0.85,-0.85,3.12E+01,5.10E+00,-5.10E+00,0.59,1.70E-01,-8.00E-02,1949,,,3430.76,2967.19,-1109.12,8.2,1,q1_q17_dr25_tce,5984,161,-179,4.419,0.087,-0.203,1.017,0.3,-0.128,292.31165,47.72583,14.862
6600492,K08125.01,,FALSE POSITIVE,FALSE POSITIVE,0.027,1,0,0,0,312.61007,1.17E-02,-1.17E-02,325.3776,2.75E-02,-2.75E-02,0.601,0.003,-0.5,14.85,1.1,-1.1,4.39E+02,4.21E+01,-4.21E+01,2.01,4.80E-01,-1.90E-01,258,,,1.05,0.71,-0.29,11.9,1,q1_q17_dr25_tce,5818,140,-175,4.523,0.042,-0.168,0.925,0.217,-0.087,290.08203,42.071129,14.728
6685403,K08126.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1,0,0,0,429.60143,1.79E-02,-1.79E-02,269.5261,3.71E-02,-3.71E-02,0.025,0.436,-0.025,18.11,1,-1,1.00E+03,8.79E+01,-8.79E+01,2.74,6.90E-01,-3.00E-01,223,,,0.58,0.45,-0.17,12.2,2,q1_q17_dr25_tce,5587,166,-166,4.502,0.069,-0.173,0.877,0.222,-0.095,289.96942,42.138859,15.596
6846544,K08127.01,,FALSE POSITIVE,FALSE POSITIVE,0.04,1,0,0,0,499.88159,3.12E-02,-3.12E-02,319.3109,5.21E-02,-5.21E-02,0.671,0.268,-0.45,13.39,4.8,-4.8,1.84E+02,2.13E+01,-2.13E+01,2.61,5.90E-01,-7.30E-01,338,,,3.07,2.01,-1.63,12.4,1,q1_q17_dr25_tce,6486,155,-175,3.992,0.247,-0.133,1.812,0.411,-0.503,286.08136,42.30574,12.968
6848529,K08128.01,,FALSE POSITIVE,FALSE POSITIVE,0.011,1,0,0,0,197.37704,1.22E-02,-1.22E-02,306.7686,2.97E-02,-2.97E-02,1.277,6.964,-0.201,18.71,1.5,-1.5,2.26E+02,1.78E+01,-1.78E+01,84.37,2.36E+01,-2.88E+01,815,,,104.45,83.71,-66.79,15.1,7,q1_q17_dr25_tce,10974,266,-495,4.041,0.258,-0.172,2.677,0.748,-0.914,286.91888,42.306129,10.734
6887321,K08129.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.65746034,2.88E-05,-2.88E-05,131.6967,2.23E-02,-2.23E-02,0.193,0.254,-0.193,4.572,0.785,-0.785,2.29E+01,3.60E+00,-3.60E+00,0.54,1.50E-01,-1.00E-01,1663,,,1808.13,1507.96,-768.96,9.1,1,q1_q17_dr25_tce,5860,158,-193,4.326,0.153,-0.187,1.13,0.321,-0.214,297.92798,42.310829,13.869
6953281,K08130.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.566799395,1.15E-06,-1.15E-06,131.79717,1.76E-03,-1.76E-03,0.042,0.455,-0.042,1.5368,0.0614,-0.0614,2.31E+02,8.40E+00,-8.40E+00,1.65,5.30E-01,-1.80E-01,2448,,,8550.93,8184.99,-2725.67,33.7,1,q1_q17_dr25_tce,6322,175,-241,4.426,0.065,-0.208,1.075,0.349,-0.116,293.26727,42.42807,15.557
7020168,K08131.01,,FALSE POSITIVE,FALSE POSITIVE,0.259,1,0,0,0,203.8406,1.78E-02,-1.78E-02,250.6264,5.57E-02,-5.57E-02,0.04,0.415,-0.04,9.33,1.7,-1.7,2.27E+02,3.71E+01,-3.71E+01,2.41,9.30E-01,-1.13E+00,385,,,5.21,6.17,-3.89,8.6,8,q1_q17_dr25_tce,5548,183,-133,3.97,0.532,-0.228,1.616,0.623,-0.761,287.24051,42.573139,13.499
12012872,K08233.01,,FALSE POSITIVE,FALSE POSITIVE,0.009,0,0,1,0,14.395425,5.98E-04,-5.98E-04,140.977,3.69E-02,-3.69E-02,0.398,0.052,-0.398,5.12,1.1,-1.1,1.15E+02,1.45E+01,-1.45E+01,0.85,2.10E-01,-7.00E-02,672,,,48.08,35.38,-11.85,9.4,1,q1_q17_dr25_tce,5715,154,-154,4.586,0.042,-0.168,0.782,0.195,-0.065,291.48068,50.47366,13.686
12069319,K08234.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,231.157554,4.93E-03,-4.93E-03,346.94896,9.03E-03,-9.03E-03,0.749,0.204,-0.5,8.489,0.387,-0.387,8.46E+02,5.52E+01,-5.52E+01,37.37,7.60E-01,-1.36E+01,789,,,91.65,13.52,-63.12,17.4,1,q1_q17_dr25_tce,5386,133,-347,2.78,0.03,-0.03,11.839,0.239,-4.293,295.39795,50.539268,13.451
12121118,K08235.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,1,0,0,0,495.06538,3.72E-02,-3.72E-02,245.567,6.10E-02,-6.10E-02,0.341,0.123,-0.341,21.09,2.6,-2.6,4.17E+02,3.71E+01,-3.71E+01,2,6.20E-01,-2.10E-01,236,,,0.74,0.68,-0.22,13.2,1,q1_q17_dr25_tce,6075,180,-198,4.486,0.05,-0.2,0.969,0.3,-0.1,296.65671,50.68721,14.116
12252732,K08236.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,1,0,0,0,595.78152,3.39E-02,-3.39E-02,363.7685,3.25E-02,-3.25E-02,0.164,0.283,-0.164,15.97,1.2,-1.2,8.49E+01,9.50E+00,-9.50E+00,1.18,2.40E-01,-3.40E-01,245,,,0.85,0.53,-0.46,10.6,1,q1_q17_dr25_tce,5618,154,-126,4.155,0.286,-0.132,1.288,0.271,-0.372,288.19321,50.921619,11.446
12554051,K08237.01,,FALSE POSITIVE,FALSE POSITIVE,0.1,1,0,0,0,365.709623,9.70E-03,-9.70E-03,183.4903,2.54E-02,-2.54E-02,0.338,0.127,-0.338,13.553,0.774,-0.774,1.03E+03,8.11E+01,-8.11E+01,26.93,4.27E+00,-2.30E+00,604,,,31.42,14.69,-7.68,15.1,1,q1_q17_dr25_tce,4787,108,-120,2.629,0.03,-0.033,8.522,1.352,-0.728,288.81714,51.592911,13.888
12554485,K08238.01,,CANDIDATE,CANDIDATE,0.444,0,0,0,0,495.662346,6.74E-03,-6.74E-03,561.4127,8.23E-03,-8.23E-03,0.949,0.018,-0.679,4.428,0.35,-0.35,6.76E+02,7.76E+01,-7.76E+01,2.73,5.60E-01,-3.30E-01,207,,,0.43,0.29,-0.14,10.2,1,q1_q17_dr25_tce,5515,193,-193,4.509,0.077,-0.132,0.82,0.17,-0.099,289.09082,51.532009,14.322
12555140,K08239.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,655.25732,3.90E-02,-3.90E-02,185.9927,5.84E-02,-5.84E-02,0.141,0.316,-0.141,20.05,1.7,-1.7,2.68E+02,2.74E+01,-2.74E+01,1.56,4.40E-01,-1.60E-01,226,,,0.62,0.5,-0.18,11.5,1,q1_q17_dr25_tce,6420,154,-192,4.492,0.05,-0.2,0.941,0.272,-0.091,289.52121,51.57468,13.892
10536241,K08026.01,,CANDIDATE,CANDIDATE,0.918,0,0,0,0,7.7529342,1.44E-04,-1.44E-04,137.4877,1.59E-02,-1.59E-02,0.449,0.018,-0.429,5.072,0.436,-0.436,7.21E+01,9.00E+00,-9.00E+00,0.93,2.60E-01,-2.00E-01,1002,,,238.09,194.76,-106.08,9.2,1,q1_q17_dr25_tce,5975,160,-178,4.335,0.175,-0.193,1.072,0.299,-0.224,292.33951,47.746391,14.751
10614845,K08027.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.573762943,6.95E-06,-6.95E-06,131.80193,8.01E-03,-8.01E-03,0.13,0.347,-0.13,2.196,0.387,-0.387,4.83E+01,7.80E+00,-7.80E+00,0.39,3.00E-02,-2.00E-02,1538,,,1331.17,398.19,-320.43,8.5,1,q1_q17_dr25_tce,4891,161,-161,4.683,0.052,-0.032,0.571,0.039,-0.039,297.1684,47.821129,14.028
10616829,K08028.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.072934147,1.45E-07,-1.45E-07,132.293066,1.09E-04,-1.09E-04,1.009,0.016,-0.019,4.50475,0.00753,-0.00753,9.69E+04,1.23E+02,-1.23E+02,81.42,2.81E+01,-1.41E+01,2523,,,9590.04,10099.03,-4200.19,949,1,q1_q17_dr25_tce,7031,225,-338,4.222,0.105,-0.21,1.523,0.526,-0.263,297.74243,47.891682,13.96
10686909,K08029.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.61854596,6.24E-05,-6.24E-05,133.9991,2.16E-02,-2.16E-02,0.033,0.432,-0.033,4.866,0.718,-0.718,1.97E+01,3.10E+00,-3.10E+00,1.18,2.10E-01,-5.10E-01,2008,,,3846.53,2226.39,-2719.71,8.1,1,q1_q17_dr25_tce,5657,172,-154,3.721,0.322,-0.115,2.682,0.492,-1.148,299.06802,47.920029,13.133
10730250,K08030.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,13.66780903,,,134.6559996,,,0.212,,,2.7993,,,1.28E+02,,,0.91,2.30E-01,-8.00E-02,705,,,58.32,43,-14.91,2.6,1,q1_q17_dr25_tce,5796,155,-155,4.556,0.044,-0.176,0.807,0.202,-0.072,291.47424,48.026958,14.812
10790401,K08031.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,254.336707,7.81E-03,-7.81E-03,200.5875,1.61E-02,-1.61E-02,0.728,0.209,-0.532,8.585,0.69,-0.69,3.98E+02,4.11E+01,-4.11E+01,13.97,4.10E-01,-3.88E+00,586,,,27.88,3.42,-15.24,11.3,1,q1_q17_dr25_tce,5193,76,-178,3.117,0.033,-0.027,6.502,0.19,-1.807,289.0275,48.13792,13.625
10801951,K08032.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,1.105123883,7.18E-06,-7.18E-06,132.51976,7.10E-03,-7.10E-03,0.685,0.253,-0.444,3.001,0.161,-0.161,6.67E+01,3.80E+00,-3.80E+00,0.83,2.60E-01,-8.00E-02,1755,,,2235.64,2028.03,-662.33,20.7,1,q1_q17_dr25_tce,5883,158,-193,4.476,0.067,-0.202,0.959,0.297,-0.099,293.76025,48.145248,14.512
7049771,K08132.01,,FALSE POSITIVE,FALSE POSITIVE,0.22,1,0,0,0,381.85852,1.40E-02,-1.40E-02,458.813,1.88E-02,-1.88E-02,0.024,0.445,-0.024,16.121,0.836,-0.836,3.63E+02,2.68E+01,-2.68E+01,8.3,1.11E+00,-5.60E-01,453,,,9.93,4.02,-1.95,16,1,q1_q17_dr25_tce,4959,111,,3.155,0.03,-0.03,4.486,0.601,-0.3,296.18787,42.57666,12.883
7053328,K08133.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,455.7707644,,,338.7923743,,,0.802,,,5.1149,,,3.41E+02,,,5.34,9.60E-01,-1.78E+00,419,,,7.28,4.02,-4.48,11.6,1,q1_q17_dr25_tce,6785,190,-238,3.788,0.285,-0.095,2.623,0.471,-0.875,297.0069,42.597229,12.389
7106437,K08134.01,,FALSE POSITIVE,FALSE POSITIVE,0.015,1,0,0,0,212.760495,4.23E-03,-4.23E-03,254.4527,1.23E-02,-1.23E-02,0.036,0.427,-0.036,3.703,0.436,-0.436,1.96E+02,2.54E+01,-2.54E+01,2.8,6.40E-01,-6.30E-01,485,,,13.13,8.95,-6.32,9.2,1,q1_q17_dr25_tce,7021,197,-246,4.031,0.171,-0.14,1.976,0.448,-0.448,288.08237,42.636909,12.946
7117050,K08135.01,,FALSE POSITIVE,FALSE POSITIVE,0.114,1,0,0,0,73.836858,2.90E-03,-2.90E-03,174.0088,2.17E-02,-2.17E-02,0.8,0.074,-0.542,19.722,0.838,-0.838,2.31E+02,2.07E+01,-2.07E+01,25.09,1.17E+00,-6.64E+00,1143,,,403.37,60.07,-212.02,13.1,3,q1_q17_dr25_tce,4769,57,-154,2.583,0.033,-0.027,14.706,0.687,-3.89,291.55719,42.694649,10.996
7185710,K08136.01,,FALSE POSITIVE,FALSE POSITIVE,0.281,1,0,0,0,160.243128,2.50E-03,-2.50E-03,162.4736,1.21E-02,-1.21E-02,0.258,0.202,-0.258,5.393,0.353,-0.353,5.56E+02,6.09E+01,-6.09E+01,15.72,7.30E-01,-4.12E+00,686,,,52.5,8.41,-27.63,10.2,1,q1_q17_dr25_tce,5128,75,-175,3.091,0.033,-0.027,6.775,0.314,-1.777,286.72119,42.778511,14.859
7282872,K08137.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,1,0,0,0,402.41511,1.15E-02,-1.15E-02,512.3896,1.72E-02,-1.72E-02,0.281,0.172,-0.281,5.156,0.368,-0.368,7.81E+02,7.69E+01,-7.69E+01,2.52,7.80E-01,-2.00E-01,253,,,0.96,0.88,-0.23,9.5,1,q1_q17_dr25_tce,6251,169,-187,4.53,0.039,-0.221,0.889,0.277,-0.069,292.04956,42.870251,12.987
7340624,K08138.01,,FALSE POSITIVE,FALSE POSITIVE,0.03,1,0,0,0,369.28177,2.51E-02,-2.51E-02,233.4368,4.03E-02,-4.03E-02,1.297,6.745,-0.139,26.96,2.8,-2.8,1.02E+03,9.71E+01,-9.71E+01,34.25,1.07E+01,-3.57E+00,250,,,0.93,0.84,-0.28,13,1,q1_q17_dr25_tce,5900,158,-193,4.509,0.039,-0.221,0.951,0.297,-0.099,283.32138,42.939289,15.478
12647110,K08240.01,,FALSE POSITIVE,FALSE POSITIVE,0.208,1,0,0,0,462.463589,6.95E-03,-6.95E-03,583.10723,7.45E-03,-7.45E-03,0.386,0.067,-0.386,5.007,0.324,-0.324,1.02E+03,8.77E+01,-8.77E+01,8.92,5.19E+00,-6.33E+00,355,,,3.78,6.63,-3.49,13.2,1,q1_q17_dr25_tce,5059,126,-113,3.466,1.057,-0.352,2.799,1.626,-1.988,290.48471,51.72855,13.993
12647757,K08241.01,,CANDIDATE,CANDIDATE,0.251,0,0,0,0,490.63941,2.23E-02,-2.23E-02,561.5837,3.12E-02,-3.12E-02,0.015,0.442,-0.015,16.5,1.2,-1.2,2.69E+02,3.30E+01,-3.30E+01,7.67,5.70E-01,-1.33E+00,412,,,6.84,1.61,-2.66,9.6,1,q1_q17_dr25_tce,5037,87,-137,3.252,0.03,-0.03,4.817,0.359,-0.837,290.86276,51.701908,13.227
3629119,K08242.01,,CANDIDATE,CANDIDATE,0.175,0,0,0,0,331.55459,1.38E-02,-1.38E-02,237.2754,3.61E-02,-3.61E-02,0.001,0.453,-0.001,5.35,1.3,-1.3,2.89E+02,4.82E+01,-4.82E+01,1.36,3.20E-01,-1.10E-01,240,,,0.78,0.56,-0.19,6.7,1,q1_q17_dr25_tce,5762,155,-155,4.576,0.04,-0.16,0.801,0.193,-0.064,286.04395,38.708801,14.066
3662635,K08243.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.939375593,2.49E-07,-2.49E-07,132.016859,2.20E-04,-2.20E-04,0.987,0.057,-0.05,2.8424,0.0138,-0.0138,1.01E+05,3.86E+02,-3.86E+02,52.18,1.56E+01,-1.17E+01,1936,,,3333.58,2990.01,-1555.12,317.3,1,q1_q17_dr25_tce,5826,174,-174,4.345,0.205,-0.205,0.978,0.292,-0.219,295.56934,38.726059,14.904
3734501,K08244.01,,FALSE POSITIVE,FALSE POSITIVE,0.262,1,0,0,0,31.1911468,7.67E-04,-7.67E-04,142.5078,1.47E-02,-1.47E-02,0.019,0.454,-0.019,7.003,0.479,-0.479,2.28E+02,2.35E+01,-2.35E+01,9.36,6.50E-01,-1.53E+00,1131,,,386.78,91.74,-140.5,11.4,1,q1_q17_dr25_tce,4785,94,-113,3.009,0.03,-0.03,6.443,0.45,-1.05,287.5589,38.88081,13.729
4169315,K08245.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,30.9587224,3.94E-04,-3.94E-04,263.3166,1.10E-02,-1.10E-02,0.765,0.194,-0.558,4.411,0.362,-0.362,3.42E+02,3.21E+01,-3.21E+01,2.34,7.20E-01,-3.10E-01,686,,,52.49,46.78,-18.26,13.1,1,q1_q17_dr25_tce,6525,158,-226,4.381,0.067,-0.202,1.161,0.361,-0.155,294.33698,39.29496,14.75
4446859,K08246.01,,CANDIDATE,CANDIDATE,0.228,0,0,0,0,425.64971,2.02E-02,-2.02E-02,284.3479,3.57E-02,-3.57E-02,0.303,0.15,-0.303,11.07,1.3,-1.3,1.71E+02,2.78E+01,-2.78E+01,1.58,4.50E-01,-3.70E-01,281,,,1.48,1.27,-0.71,7.6,1,q1_q17_dr25_tce,6067,182,-182,4.253,0.22,-0.18,1.195,0.342,-0.279,285.60822,39.5793,13.855
9084569,K07923.01,,CANDIDATE,CANDIDATE,0.75,0,0,0,0,395.13138,2.02E-02,-2.02E-02,162.7395,3.31E-02,-3.31E-02,0.45,0.045,-0.429,21.291,0.916,-0.916,1.26E+02,9.80E+00,-9.80E+00,0.97,1.20E-01,-1.00E-01,208,,,0.44,0.2,-0.13,14.4,2,q1_q17_dr25_tce,5060,192,-174,4.493,0.08,-0.088,0.869,0.1,-0.091,290.19992,45.419998,12.642
9087580,K07924.01,,CANDIDATE,CANDIDATE,0.981,0,0,0,0,0.770658979,5.29E-06,-5.29E-06,131.83206,5.84E-03,-5.84E-03,0.444,0.027,-0.444,1.401,0.194,-0.194,8.35E+01,1.06E+01,-1.06E+01,0.68,8.00E-02,-5.00E-02,1548,,,1348.87,542.13,-321.74,11.7,1,q1_q17_dr25_tce,5058,151,-136,4.61,0.03,-0.075,0.739,0.086,-0.058,291.37222,45.468102,15.132
9099607,K07925.01,,CANDIDATE,CANDIDATE,0.953,0,0,0,0,4.6318914,1.15E-04,-1.15E-04,133.7073,2.22E-02,-2.22E-02,0.395,0.076,-0.395,3.88,0.588,-0.588,5.09E+01,6.70E+00,-6.70E+00,0.64,1.90E-01,-6.00E-02,1060,,,297.79,248.69,-82.68,9.2,1,q1_q17_dr25_tce,5926,142,-177,4.532,0.036,-0.204,0.887,0.259,-0.086,295.50128,45.433979,14.272
10844823,K08033.01,,CANDIDATE,CANDIDATE,0.323,0,0,0,0,362.13187,1.30E-02,-1.30E-02,369.541,2.35E-02,-2.35E-02,0.397,0.069,-0.397,5.59,1.2,-1.2,8.49E+02,1.34E+02,-1.34E+02,2.23,2.80E-01,-2.10E-01,208,,,0.45,0.19,-0.12,8.2,1,q1_q17_dr25_tce,5176,153,-153,4.567,0.048,-0.072,0.766,0.097,-0.071,283.29706,48.266628,15.313
10862284,K08034.01,,FALSE POSITIVE,FALSE POSITIVE,0.007,0,0,1,0,9.1447861,1.38E-04,-1.38E-04,139.2816,1.40E-02,-1.40E-02,0.742,0.196,-0.528,5.422,0.307,-0.307,2.69E+02,2.23E+01,-2.23E+01,1.63,5.30E-01,-1.30E-01,843,,,119.61,118.99,-32.14,14.9,1,q1_q17_dr25_tce,5849,184,-205,4.517,0.039,-0.221,0.919,0.301,-0.075,292.28278,48.256672,15.884
10862759,K08035.01,,CANDIDATE,CANDIDATE,0.846,0,0,0,0,29.4856392,5.94E-04,-5.94E-04,151.8669,1.68E-02,-1.68E-02,0.103,0.355,-0.103,4.27,0.366,-0.366,1.05E+02,1.34E+01,-1.34E+01,1.46,5.10E-01,-2.20E-01,793,,,93.27,92.89,-35.46,9.3,1,q1_q17_dr25_tce,6870,168,-264,4.266,0.087,-0.203,1.407,0.487,-0.209,292.48358,48.275219,13.783
10877024,K08036.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.786483923,1.64E-06,-1.64E-06,131.84261,2.13E-03,-2.13E-03,1.139,0.128,-0.076,7.035,0.182,-0.182,2.33E+02,3.10E+00,-3.10E+00,21.66,6.61E+00,-4.41E+00,2408,,,7999.91,6974.52,-3562,104.2,1,q1_q17_dr25_tce,6315,151,-208,4.258,0.153,-0.187,1.282,0.391,-0.261,297.56628,48.288342,13.504
10920281,K08037.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.65034525,3.87E-05,-3.87E-05,133.63577,8.27E-03,-8.27E-03,0.289,0.307,-0.289,1.527,0.408,-0.408,2.53E+02,8.29E+01,-8.29E+01,0.72,5.00E-02,-7.00E-02,578,,,26.47,6.12,-6.75,6,4,q1_q17_dr25_tce,3704,66,-81,4.797,0.052,-0.032,0.45,0.032,-0.044,291.94415,48.351791,15.519
10920420,K08038.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.9438885,1.28E-05,-1.28E-05,132.2865,1.40E-02,-1.40E-02,0.649,0.048,-0.486,2.592,0.337,-0.337,3.58E+01,5.60E+00,-5.60E+00,1.45,2.60E-01,-5.10E-01,3158,,,23572.82,12303.15,-15002.75,8.3,1,q1_q17_dr25_tce,6947,166,-238,3.895,0.266,-0.114,2.297,0.406,-0.812,292.00674,48.306309,12.521
11032748,K08039.01,,CANDIDATE,CANDIDATE,0.798,0,0,0,0,43.9438891,8.47E-04,-8.47E-04,144.143,1.52E-02,-1.52E-02,0.523,0.445,-0.32,5.26,0.486,-0.486,1.55E+02,1.94E+01,-1.94E+01,1.12,3.30E-01,-8.00E-02,505,,,15.41,13.18,-3.8,9.7,1,q1_q17_dr25_tce,6008,162,-180,4.537,0.038,-0.212,0.875,0.255,-0.068,293.31909,48.518608,14.685
7622473,K08139.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,40.244826,2.07E-03,-2.07E-03,161.3679,6.42E-02,-6.42E-02,0.022,0.436,-0.022,4.303,0.251,-0.251,1.93E+02,1.36E+01,-1.36E+01,115.94,3.29E+01,-1.52E+01,3302,,,28103.18,22353.58,-8180.8,16.8,1,q1_q17_dr25_tce,3674,80,-58,0.452,0.162,-0.095,89.878,25.474,-11.757,296.01974,43.23439,12.314
7662744,K08140.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,1,0,0,0,135.428746,3.71E-03,-3.71E-03,168.5064,1.68E-02,-1.68E-02,0.498,0.465,-0.29,7.394,0.593,-0.593,3.81E+02,6.28E+01,-6.28E+01,1.83,5.50E-01,-1.80E-01,343,,,3.29,2.88,-0.96,7.9,1,q1_q17_dr25_tce,5849,157,-192,4.517,0.048,-0.204,0.919,0.275,-0.092,283.11157,43.346771,15.445
7686191,K08141.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,380.03903,2.27E-02,-2.27E-02,387.6494,5.80E-02,-5.80E-02,0.555,0.043,-0.483,18.5,2.5,-2.5,7.89E+02,9.12E+01,-9.12E+01,2.36,5.40E-01,-1.80E-01,219,,,0.55,0.38,-0.14,13.2,2,q1_q17_dr25_tce,5477,164,-164,4.568,0.036,-0.153,0.818,0.188,-0.063,293.03891,43.384048,15.198
